8.easyfig.fa	9.easyfig.fa	91.009	5572	477	16	82756	88315	81549	87108	0.0	7739
8.easyfig.fa	9.easyfig.fa	87.987	1798	176	7	30360	32156	25333	27091	0.0	2273
8.easyfig.fa	9.easyfig.fa	72.031	4008	992	71	73636	77577	71844	75788	0.0	1970
8.easyfig.fa	9.easyfig.fa	76.593	2448	507	30	88770	91183	87607	90022	0.0	1755
8.easyfig.fa	9.easyfig.fa	85.910	1384	145	18	39269	40617	34660	36028	0.0	1581
8.easyfig.fa	9.easyfig.fa	69.859	3832	979	75	63597	67337	61029	64775	0.0	1525
8.easyfig.fa	9.easyfig.fa	71.245	2803	691	51	27522	30268	22449	25192	0.0	1296
8.easyfig.fa	9.easyfig.fa	95.893	560	23	0	80877	81436	79301	79860	0.0	906
8.easyfig.fa	9.easyfig.fa	92.291	467	36	0	37736	38202	31449	31915	0.0	681
8.easyfig.fa	9.easyfig.fa	67.171	2312	701	37	68437	70719	66596	68878	0.0	634
8.easyfig.fa	9.easyfig.fa	87.160	405	40	3	3745	4140	2555	2956	2.58e-139	493
8.easyfig.fa	9.easyfig.fa	69.837	1167	292	19	20569	21710	15393	16524	3.82e-137	486
8.easyfig.fa	9.easyfig.fa	76.062	706	146	13	26576	27272	21541	22232	2.41e-133	473
8.easyfig.fa	9.easyfig.fa	69.285	1133	295	27	70711	71817	69531	70636	1.25e-111	401
8.easyfig.fa	9.easyfig.fa	70.941	733	190	12	67532	68247	64985	65711	6.49e-90	329
8.easyfig.fa	9.easyfig.fa	69.571	723	198	13	25066	25774	20028	20742	4.38e-73	273
8.easyfig.fa	9.easyfig.fa	69.932	592	176	2	95417	96007	93550	94140	9.64e-69	259
8.easyfig.fa	9.easyfig.fa	72.516	473	105	9	18306	18769	13211	13667	4.99e-66	250
8.easyfig.fa	9.easyfig.fa	69.596	569	164	9	77853	78417	76149	76712	3.59e-55	214
8.easyfig.fa	9.easyfig.fa	70.348	489	133	6	14658	15140	10227	10709	1.25e-54	212
8.easyfig.fa	9.easyfig.fa	67.874	635	185	9	79026	79648	77284	77911	6.50e-52	203
8.easyfig.fa	9.easyfig.fa	80.861	209	40	0	62589	62797	59312	59520	2.76e-50	197
8.easyfig.fa	9.easyfig.fa	71.512	344	87	6	91595	91934	90415	90751	1.99e-39	161
8.easyfig.fa	9.easyfig.fa	73.663	243	64	0	23683	23925	18564	18806	3.60e-36	150
8.easyfig.fa	9.easyfig.fa	73.604	197	49	1	34056	34252	27985	28178	6.09e-27	120
8.easyfig.fa	9.easyfig.fa	67.663	368	106	5	60855	61214	57458	57820	7.42e-26	116
8.easyfig.fa	9.easyfig.fa	72.170	212	55	2	61417	61626	58074	58283	3.16e-24	111
8.easyfig.fa	9.easyfig.fa	66.608	569	147	22	4715	5255	3474	4027	1.10e-23	109
8.easyfig.fa	9.easyfig.fa	75.342	146	36	0	40896	41041	37243	37388	1.63e-21	102
8.easyfig.fa	9.easyfig.fa	67.213	366	87	11	62197	62559	58848	59183	5.71e-21	100
8.easyfig.fa	9.easyfig.fa	66.571	350	115	2	93068	93416	91852	92200	6.95e-20	96.9
8.easyfig.fa	9.easyfig.fa	83.133	83	14	0	38651	38733	32985	33067	3.60e-17	87.8
8.easyfig.fa	9.easyfig.fa	69.796	245	63	7	39074	39313	34173	34411	3.60e-17	87.8
8.easyfig.fa	9.easyfig.fa	75.000	144	33	3	79673	79815	79816	79957	3.60e-17	87.8
8.easyfig.fa	9.easyfig.fa	72.078	154	43	0	80877	81030	81560	81713	4.39e-16	84.2
8.easyfig.fa	9.easyfig.fa	71.895	153	43	0	32603	32755	66419	66267	1.53e-15	82.4
8.easyfig.fa	9.easyfig.fa	82.927	82	11	3	97705	97785	96433	96512	2.27e-13	75.2
8.easyfig.fa	9.easyfig.fa	68.900	209	59	4	73125	73327	71337	71545	2.77e-12	71.6
8.easyfig.fa	9.easyfig.fa	79.747	79	15	1	63463	63540	60279	60357	3.37e-11	68.0
8.easyfig.fa	9.easyfig.fa	74.815	135	26	7	37181	37311	30866	30996	1.18e-10	66.2
8.easyfig.fa	9.easyfig.fa	71.318	129	37	0	97501	97629	96201	96329	1.18e-10	66.2
8.easyfig.fa	9.easyfig.fa	68.208	173	52	1	17696	17865	12618	12790	1.43e-09	62.6
8.easyfig.fa	9.easyfig.fa	80.882	68	11	1	91086	91153	77857	77922	1.43e-09	62.6
8.easyfig.fa	9.easyfig.fa	67.727	220	64	5	8671	8888	5291	5505	5.01e-09	60.8
8.easyfig.fa	9.easyfig.fa	73.267	101	27	0	33389	33489	27310	27410	5.01e-09	60.8
8.easyfig.fa	9.easyfig.fa	73.387	124	29	4	44026	44147	40731	40852	5.01e-09	60.8
8.easyfig.fa	9.easyfig.fa	68.156	179	55	2	15478	15655	11474	11651	1.75e-08	59.0
8.easyfig.fa	9.easyfig.fa	80.000	65	13	0	92244	92308	91055	91119	1.75e-08	59.0
8.easyfig.fa	9.easyfig.fa	84.314	51	8	0	82946	82996	84477	84527	6.10e-08	57.2
8.easyfig.fa	9.easyfig.fa	88.372	43	5	0	32353	32395	27074	27116	2.13e-07	55.4
8.easyfig.fa	9.easyfig.fa	69.512	164	45	5	20234	20394	15058	15219	7.43e-07	53.6
8.easyfig.fa	9.easyfig.fa	74.468	94	19	3	61996	62087	58660	58750	7.43e-07	53.6
8.easyfig.fa	9.easyfig.fa	71.429	119	31	3	73190	73308	70689	70804	2.59e-06	51.8
8.easyfig.fa	9.easyfig.fa	84.091	44	7	0	73006	73049	71221	71264	3.16e-05	48.2
8.easyfig.fa	9.easyfig.fa	71.304	115	27	4	4119	4229	3472	3584	1.10e-04	46.4
8.easyfig.fa	9.easyfig.fa	71.111	90	26	0	46435	46524	43068	43157	1.10e-04	46.4
8.easyfig.fa	9.easyfig.fa	76.190	63	12	1	45953	46015	42550	42609	3.85e-04	44.6
8.easyfig.fa	9.easyfig.fa	78.723	47	10	0	19111	19157	13975	14021	0.005	41.0
8.easyfig.fa	9.easyfig.fa	78.571	56	9	2	4943	4997	27305	27358	0.005	41.0
8.easyfig.fa	9.easyfig.fa	70.213	94	22	2	57595	57685	54307	54397	0.005	41.0
8.easyfig.fa	9.easyfig.fa	66.842	190	55	6	13997	14182	9569	9754	0.016	39.2
8.easyfig.fa	9.easyfig.fa	92.308	26	2	0	51689	51714	21792	21817	0.016	39.2
8.easyfig.fa	9.easyfig.fa	73.529	68	12	2	46271	46335	42889	42953	0.016	39.2
8.easyfig.fa	9.easyfig.fa	85.294	34	5	0	85766	85799	59417	59384	0.016	39.2
8.easyfig.fa	9.easyfig.fa	89.655	29	3	0	95832	95860	69073	69101	0.016	39.2
8.easyfig.fa	9.easyfig.fa	100.000	21	0	0	45334	45354	96188	96168	0.016	39.2
8.easyfig.fa	9.easyfig.fa	87.500	32	3	1	10145	10175	5668	5699	0.057	37.4
8.easyfig.fa	9.easyfig.fa	82.051	39	5	1	58946	58982	87639	87677	0.057	37.4
8.easyfig.fa	9.easyfig.fa	95.652	23	1	0	34210	34232	100596	100574	0.057	37.4
8.easyfig.fa	9.easyfig.fa	82.051	39	6	1	22438	22476	17158	17195	0.20	35.6
8.easyfig.fa	9.easyfig.fa	91.667	24	2	0	73042	73065	22552	22529	0.20	35.6
8.easyfig.fa	9.easyfig.fa	95.455	22	1	0	78221	78242	27092	27071	0.20	35.6
8.easyfig.fa	9.easyfig.fa	75.000	56	13	1	38214	38269	33113	33167	0.20	35.6
8.easyfig.fa	9.easyfig.fa	84.375	32	5	0	88785	88816	53385	53416	0.20	35.6
8.easyfig.fa	9.easyfig.fa	72.727	55	6	1	61765	61819	58431	58476	0.20	35.6
8.easyfig.fa	9.easyfig.fa	89.286	28	1	1	80320	80345	62316	62289	0.20	35.6
8.easyfig.fa	9.easyfig.fa	100.000	18	0	0	21423	21440	13676	13659	0.70	33.7
8.easyfig.fa	9.easyfig.fa	91.304	23	2	0	60633	60655	19924	19946	0.70	33.7
8.easyfig.fa	9.easyfig.fa	91.304	23	2	0	60851	60873	40678	40656	0.70	33.7
8.easyfig.fa	9.easyfig.fa	81.818	33	6	0	48689	48721	47979	48011	0.70	33.7
8.easyfig.fa	9.easyfig.fa	86.667	30	2	1	79595	79622	79734	79763	0.70	33.7
8.easyfig.fa	9.easyfig.fa	76.471	51	8	2	85671	85719	81729	81777	0.70	33.7
8.easyfig.fa	9.easyfig.fa	88.889	27	1	1	71940	71966	83460	83436	0.70	33.7
8.easyfig.fa	9.easyfig.fa	88.889	27	1	1	94810	94836	95520	95544	0.70	33.7
8.easyfig.fa	9.easyfig.fa	90.909	22	2	0	33075	33096	6076	6097	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	65367	65383	13265	13281	2.4	31.9
8.easyfig.fa	9.easyfig.fa	90.909	22	2	0	14910	14931	13561	13540	2.4	31.9
8.easyfig.fa	9.easyfig.fa	95.000	20	1	0	24748	24767	18337	18356	2.4	31.9
8.easyfig.fa	9.easyfig.fa	83.333	30	5	0	55702	55731	18379	18350	2.4	31.9
8.easyfig.fa	9.easyfig.fa	78.378	37	8	0	13219	13255	26770	26806	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	90283	90299	26888	26872	2.4	31.9
8.easyfig.fa	9.easyfig.fa	90.909	22	2	0	56241	56262	31138	31117	2.4	31.9
8.easyfig.fa	9.easyfig.fa	90.909	22	2	0	92746	92767	40204	40183	2.4	31.9
8.easyfig.fa	9.easyfig.fa	88.000	25	3	0	11667	11691	46891	46915	2.4	31.9
8.easyfig.fa	9.easyfig.fa	90.909	22	2	0	81917	81938	60377	60356	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	21504	21520	60976	60992	2.4	31.9
8.easyfig.fa	9.easyfig.fa	81.250	32	6	0	15685	15716	64372	64341	2.4	31.9
8.easyfig.fa	9.easyfig.fa	79.545	44	7	2	15910	15952	64910	64868	2.4	31.9
8.easyfig.fa	9.easyfig.fa	88.000	25	3	0	44451	44475	66836	66812	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	75538	75554	71153	71169	2.4	31.9
8.easyfig.fa	9.easyfig.fa	90.909	22	2	0	14432	14453	72237	72216	2.4	31.9
8.easyfig.fa	9.easyfig.fa	72.727	55	15	0	78515	78569	76810	76864	2.4	31.9
8.easyfig.fa	9.easyfig.fa	82.353	34	5	1	80524	80556	78893	78926	2.4	31.9
8.easyfig.fa	9.easyfig.fa	83.333	30	5	0	97420	97449	80555	80584	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	14782	14798	82087	82071	2.4	31.9
8.easyfig.fa	9.easyfig.fa	85.185	27	4	0	46899	46925	83201	83175	2.4	31.9
8.easyfig.fa	9.easyfig.fa	85.185	27	4	0	82767	82793	86362	86388	2.4	31.9
8.easyfig.fa	9.easyfig.fa	85.185	27	4	0	15578	15604	86900	86874	2.4	31.9
8.easyfig.fa	9.easyfig.fa	75.510	49	6	2	3713	3760	87529	87486	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	18356	18372	87678	87662	2.4	31.9
8.easyfig.fa	9.easyfig.fa	84.375	32	4	1	42485	42515	89658	89627	2.4	31.9
8.easyfig.fa	9.easyfig.fa	81.250	32	6	0	94787	94818	93164	93195	2.4	31.9
8.easyfig.fa	9.easyfig.fa	91.667	24	1	1	66802	66825	99363	99341	2.4	31.9
8.easyfig.fa	9.easyfig.fa	100.000	17	0	0	17854	17870	99995	99979	2.4	31.9
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	96794	96812	2343	2325	8.5	30.1
8.easyfig.fa	9.easyfig.fa	84.615	26	4	0	66753	66778	2570	2545	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	25403	25421	3485	3503	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	84082	84102	6827	6807	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	50084	50102	6880	6862	8.5	30.1
8.easyfig.fa	9.easyfig.fa	94.737	19	1	0	86330	86348	7254	7236	8.5	30.1
8.easyfig.fa	9.easyfig.fa	77.083	48	4	3	96343	96385	8448	8403	8.5	30.1
8.easyfig.fa	9.easyfig.fa	90.476	21	2	0	28241	28261	9048	9068	8.5	30.1
